time,cores,delays
97000,323024,0
97100,323024,0
97200,322747,71
97300,322747,0
97400,322747,0
97500,322871,0
97600,322871,0
97700,322871,0
97800,322754,0
97900,322754,0
98000,322754,0
98100,322351,0
98200,322351,0
98300,322351,0
98400,322141,0
98500,322141,0
98600,322141,0
98700,322109,0
98800,322109,0
98900,322109,0
99000,321838,0
99100,321838,0
99200,321838,0
99300,322315,0
99400,322315,0
99500,322315,0
99600,322278,0
99700,322278,0
99800,322278,0
99900,322397,0
100000,322397,0
100100,322397,0
100200,322511,0
100300,322511,0
100400,322511,0
100500,322275,0
100600,322275,0
100700,322275,0
100800,321845,113
100900,321845,0
101000,321845,0
101100,321889,0
101200,321889,0
101300,321889,0
101400,321694,0
101500,321694,0
101600,321694,0
101700,321518,0
101800,321518,0
101900,321518,0
102000,321555,0
102100,321555,0
102200,321555,0
102300,321651,0
102400,321651,0
102500,321651,0
102600,321895,0
102700,321895,0
102800,321895,0
102900,321838,0
103000,321838,0
103100,321838,0
103200,321814,0
103300,321814,0
103400,321814,0
103500,321880,0
103600,321880,0
103700,321880,0
103800,321827,0
103900,321827,0
104000,321827,0
104100,321623,0
104200,321623,0
104300,321623,0
104400,321265,120
104500,321265,0
104600,321265,0
104700,321583,0
104800,321583,0
104900,321583,0
105000,321461,0
105100,321461,0
105200,321461,0
105300,321209,0
105400,321209,0
105500,321209,0
105600,321062,0
105700,321062,0
105800,321062,0
105900,321429,0
106000,321429,0
106100,321429,0
106200,321534,0
106300,321534,0
106400,321534,0
106500,321586,0
106600,321586,0
106700,321586,0
106800,322039,0
106900,322039,0
107000,322039,0
107100,322752,0
107200,322752,0
107300,322752,0
107400,322683,0
107500,322683,0
107600,322683,0
107700,322566,0
107800,322566,0
107900,322566,0
108000,322150,133
108100,322150,0
108200,322150,0
108300,322685,0
108400,322685,0
108500,322685,0
108600,322567,0
108700,322567,0
108800,322567,0
108900,322680,0
109000,322680,0
109100,322680,0
109200,323002,0
109300,323002,0
109400,323002,0
109500,322978,0
109600,322978,0
109700,322978,0
109800,323879,0
109900,323879,0
110000,323879,0
110100,323761,0
110200,323761,0
110300,323761,0
110400,323595,0
110500,323595,0
110600,323595,0
110700,323034,0
110800,323034,0
110900,323034,0
111000,323300,0
111100,323300,0
111200,323300,0
111300,323386,0
111400,323386,0
111500,323386,0
111600,323123,105
111700,323123,0
111800,323123,0
111900,323028,0
112000,323028,0
112100,323028,0
112200,323088,0
112300,323088,0
112400,323088,0
112500,323304,0
112600,323304,0
112700,323304,0
112800,323575,0
112900,323575,0
113000,323575,0
113100,323434,0
113200,323434,0
113300,323434,0
113400,323263,0
113500,323263,0
113600,323263,0
113700,323302,0
113800,323302,0
113900,323302,0
114000,322763,0
114100,322763,0
114200,322763,0
114300,322709,0
114400,322709,0
114500,322709,0
114600,322827,0
114700,322827,0
114800,322827,0
114900,322879,0
115000,322879,0
115100,322879,0
115200,322725,117
115300,322725,0
115400,322725,0
115500,323130,0
115600,323130,0
115700,323130,0
115800,323130,0
115900,323130,0
116000,323130,0
116100,323129,0
116200,323129,0
116300,323129,0
116400,322610,0
116500,322610,0
116600,322610,0
116700,322553,0
116800,322553,0
116900,322553,0
117000,322824,0
117100,322824,0
117200,322824,0
117300,323390,0
117400,323390,0
117500,323390,0
117600,323558,0
117700,323558,0
117800,323558,0
117900,323674,0
118000,323674,0
118100,323674,0
118200,323671,0
118300,323671,0
118400,323671,0
118500,323661,0
118600,323661,0
118700,323661,0
118800,323472,121
118900,323472,0
119000,323472,0
119100,323823,0
119200,323823,0
119300,323823,0
119400,323843,0
119500,323843,0
119600,323843,0
119700,323872,0
119800,323872,0
119900,323872,0
120000,323819,0
120100,323819,0
120200,323819,0
120300,323709,0
120400,323709,0
120500,323709,0
120600,323608,0
120700,323608,0
120800,323608,0
120900,323836,0
121000,323836,0
121100,323836,0
121200,323836,0
121300,323836,0
121400,323836,0
121500,323886,0
121600,323886,0
121700,323886,0
121800,323979,0
121900,323979,0
122000,323979,0
122100,324016,0
122200,324016,0
122300,324016,0
122400,323822,147
122500,323822,0
122600,323822,0
122700,323931,0
122800,323931,0
122900,323931,0
123000,323834,0
123100,323834,0
123200,323834,0
123300,323871,0
123400,323871,0
123500,323871,0
123600,323939,0
123700,323939,0
123800,323939,0
123900,323772,0
124000,323772,0
124100,323772,0
124200,323873,0
124300,323873,0
124400,323873,0
124500,324020,0
124600,324020,0
124700,324020,0
124800,324165,0
124900,324165,0
125000,324165,0
125100,324072,0
125200,324072,0
125300,324072,0
125400,324163,0
125500,324163,0
125600,324163,0
125700,324201,0
125800,324201,0
125900,324201,0
126000,324029,127
126100,324029,0
126200,324029,0
126300,324289,0
126400,324289,0
126500,324289,0
126600,324242,0
126700,324242,0
126800,324242,0
126900,324308,0
127000,324308,0
127100,324308,0
127200,324364,0
127300,324364,0
127400,324364,0
127500,324596,0
127600,324596,0
127700,324596,0
127800,324840,0
127900,324840,0
128000,324840,0
128100,325219,0
128200,325219,0
128300,325219,0
128400,325238,0
128500,325238,0
128600,325238,0
128700,325483,0
128800,325483,0
128900,325483,0
129000,325539,0
129100,325539,0
129200,325539,0
129300,325733,0
129400,325733,0
129500,325733,0
129600,325572,116
129700,325572,0
129800,325572,0
129900,326357,0
130000,326357,0
130100,326357,0
130200,326309,0
130300,326309,0
130400,326309,0
130500,326298,0
130600,326298,0
130700,326298,0
130800,326361,0
130900,326361,0
131000,326361,0
131100,326389,0
131200,326389,0
131300,326389,0
131400,326881,0
131500,326881,0
131600,326881,0
