time,cores,delays
60700,326050,0
60800,326050,0
60900,325897,0
61000,325897,0
61100,325897,0
61200,325533,106
61300,325533,0
61400,325533,0
61500,325721,0
61600,325721,0
61700,325721,0
61800,325589,0
61900,325589,0
62000,325589,0
62100,325382,92
62200,325382,0
62300,325382,0
62400,325595,0
62500,325595,0
62600,325595,0
62700,325513,0
62800,325513,0
62900,325513,0
63000,325280,134
63100,325280,0
63200,325280,0
63300,325730,0
63400,325730,0
63500,325730,0
63600,325804,0
63700,325804,0
63800,325804,0
63900,325653,94
64000,325653,0
64100,325653,0
64200,325580,0
64300,325580,0
64400,325580,0
64500,325489,0
64600,325489,0
64700,325489,0
64800,325176,115
64900,325176,0
65000,325176,0
65100,325431,0
65200,325431,0
65300,325431,0
65400,325388,0
65500,325388,0
65600,325388,0
65700,324913,121
65800,324913,0
65900,324913,0
66000,325402,0
66100,325402,0
66200,325402,0
66300,325506,0
66400,325506,0
66500,325506,0
66600,325249,304
66700,325249,0
66800,325249,0
66900,326529,0
67000,326529,0
67100,326529,0
67200,327237,0
67300,327237,0
67400,327237,0
67500,326875,88
67600,326875,0
67700,326875,0
67800,327137,0
67900,327137,0
68000,327137,0
68100,327419,0
68200,327419,0
68300,327419,0
68400,327125,107
68500,327125,0
68600,327125,0
68700,327181,0
68800,327181,0
68900,327181,0
69000,327237,0
69100,327237,0
69200,327237,0
69300,326949,122
69400,326949,0
69500,326949,0
69600,326953,0
69700,326953,0
69800,326953,0
69900,326820,0
70000,326820,0
70100,326820,0
70200,326503,172
70300,326503,0
70400,326503,0
70500,326937,0
70600,326937,0
70700,326937,0
70800,326848,0
70900,326848,0
71000,326848,0
71100,326301,161
71200,326301,0
71300,326301,0
71400,327354,0
71500,327354,0
71600,327354,0
71700,327519,0
71800,327519,0
71900,327519,0
72000,327134,185
72100,327134,0
72200,327134,0
72300,327556,0
72400,327556,0
72500,327556,0
72600,327596,0
72700,327596,0
72800,327596,0
72900,327224,198
73000,327224,0
73100,327224,0
73200,327644,0
73300,327644,0
73400,327644,0
73500,327668,0
73600,327668,0
73700,327668,0
73800,327490,317
73900,327490,0
74000,327490,0
74100,328232,0
74200,328232,0
74300,328232,0
74400,328026,0
74500,328026,0
74600,328026,0
74700,327730,68
74800,327730,0
74900,327730,0
75000,328022,0
75100,328022,0
75200,328022,0
75300,327825,0
75400,327825,0
75500,327825,0
75600,327535,68
75700,327535,0
75800,327535,0
75900,327502,0
76000,327502,0
76100,327502,0
76200,327329,0
76300,327329,0
76400,327329,0
76500,327027,84
76600,327027,0
76700,327027,0
76800,327241,0
76900,327241,0
77000,327241,0
77100,327274,0
77200,327274,0
77300,327274,0
77400,327043,91
77500,327043,0
77600,327043,0
77700,327545,0
77800,327545,0
77900,327545,0
78000,327358,0
78100,327358,0
78200,327358,0
78300,327091,94
78400,327091,0
78500,327091,0
78600,327178,0
78700,327178,0
78800,327178,0
78900,327150,0
79000,327150,0
79100,327150,0
79200,326888,103
79300,326888,0
79400,326888,0
79500,327186,0
79600,327186,0
79700,327186,0
79800,326937,0
79900,326937,0
80000,326937,0
80100,326572,153
80200,326572,0
80300,326572,0
80400,326841,0
80500,326841,0
80600,326841,0
80700,326665,0
80800,326665,0
80900,326665,0
81000,326109,502
81100,326109,0
81200,326109,0
81300,329926,0
81400,329926,0
81500,329926,0
81600,330553,0
81700,330553,0
81800,330553,0
81900,330235,124
82000,330235,0
82100,330235,0
82200,330530,0
82300,330530,0
82400,330530,0
82500,330311,0
82600,330311,0
82700,330311,0
82800,329918,36
82900,329918,0
83000,329918,0
83100,329859,0
83200,329859,0
83300,329859,0
83400,329727,0
83500,329727,0
83600,329727,0
83700,328334,44
83800,328334,0
83900,328334,0
84000,326579,0
84100,326579,0
84200,326579,0
84300,325401,0
84400,325401,0
84500,325401,0
84600,324474,70
84700,324474,0
84800,324474,0
84900,324194,0
85000,324194,0
85100,324194,0
85200,324220,0
85300,324220,0
85400,324220,0
85500,323979,88
85600,323979,0
85700,323979,0
85800,324013,0
85900,324013,0
86000,324013,0
86100,324026,0
86200,324026,0
86300,324026,0
86400,323710,74
86500,323710,0
86600,323710,0
86700,324018,0
86800,324018,0
86900,324018,0
87000,324022,0
87100,324022,0
87200,324022,0
87300,323586,108
87400,323586,0
87500,323586,0
87600,324251,0
87700,324251,0
87800,324251,0
87900,324265,0
88000,324265,0
88100,324265,0
88200,324043,262
88300,324043,0
88400,324043,0
88500,324743,0
88600,324743,0
88700,324743,0
88800,324611,0
88900,324611,0
89000,324611,0
89100,324367,84
89200,324367,0
89300,324367,0
89400,324619,0
89500,324619,0
89600,324619,0
89700,324423,0
89800,324423,0
89900,324423,0
90000,324190,38
90100,324190,0
90200,324190,0
90300,324200,0
90400,324200,0
90500,324200,0
90600,323889,0
90700,323889,0
90800,323889,0
90900,323444,96
91000,323444,0
91100,323444,0
91200,323620,0
91300,323620,0
91400,323620,0
91500,323579,0
91600,323579,0
91700,323579,0
91800,323381,136
91900,323381,0
92000,323381,0
92100,323942,0
92200,323942,0
92300,323942,0
92400,323942,0
92500,323942,0
92600,323942,0
92700,323656,114
92800,323656,0
92900,323656,0
93000,323938,0
93100,323938,0
93200,323938,0
93300,323852,0
93400,323852,0
93500,323852,0
93600,323438,73
93700,323438,0
93800,323438,0
93900,323220,0
94000,323220,0
94100,323220,0
94200,323047,0
94300,323047,0
94400,323047,0
94500,322680,33
94600,322680,0
94700,322680,0
94800,323018,0
94900,323018,0
95000,323018,0
95100,322934,0
95200,322934,0
95300,322934,0
95400,322699,305
95500,322699,0
95600,322699,0
95700,323441,0
95800,323441,0
95900,323441,0
96000,323555,0
96100,323555,0
96200,323555,0
96300,323259,136
96400,323259,0
96500,323259,0
96600,323617,0
96700,323617,0
96800,323617,0
96900,323220,0
97000,323220,0
97100,323220,0
97200,322810,71
97300,322810,0
97400,322810,0
97500,322966,0
97600,322966,0
97700,322966,0
97800,322850,0
97900,322850,0
98000,322850,0
98100,322224,51
98200,322224,0
98300,322224,0
98400,322172,0
98500,322172,0
98600,322172,0
98700,322185,0
98800,322185,0
98900,322185,0
99000,321552,119
99100,321552,0
99200,321552,0
99300,322372,0
99400,322372,0
99500,322372,0
99600,322339,0
99700,322339,0
99800,322339,0
99900,322112,148
100000,322112,0
100100,322112,0
100200,322600,0
100300,322600,0
100400,322600,0
100500,322490,0
100600,322490,0
100700,322490,0
100800,321987,113
100900,321987,0
101000,321987,0
101100,321970,0
101200,321970,0
101300,321970,0
101400,321816,0
101500,321816,0
101600,321816,0
101700,321366,59
101800,321366,0
101900,321366,0
102000,321615,0
102100,321615,0
102200,321615,0
102300,321710,0
102400,321710,0
102500,321710,0
102600,321345,340
102700,321345,0
102800,321345,0
102900,321929,0
103000,321929,0
103100,321929,0
103200,321933,0
103300,321933,0
103400,321933,0
103500,321452,194
103600,321452,0
103700,321452,0
103800,321973,0
103900,321973,0
104000,321973,0
104100,321931,0
104200,321931,0
104300,321931,0
104400,321359,120
104500,321359,0
104600,321359,0
104700,321688,0
104800,321688,0
104900,321688,0
105000,321530,0
105100,321530,0
105200,321530,0
105300,321226,121
105400,321226,0
105500,321226,0
105600,321158,0
105700,321158,0
105800,321158,0
105900,321557,0
106000,321557,0
106100,321557,0
106200,321170,167
106300,321170,0
106400,321170,0
106500,321640,0
106600,321640,0
106700,321640,0
106800,322100,0
106900,322100,0
107000,322100,0
107100,321933,202
107200,321933,0
107300,321933,0
107400,322825,0
107500,322825,0
107600,322825,0
107700,322714,0
107800,322714,0
107900,322714,0
108000,322332,133
108100,322332,0
108200,322332,0
108300,322845,0
108400,322845,0
108500,322845,0
108600,322705,0
108700,322705,0
108800,322705,0
108900,322165,182
109000,322165,0
109100,322165,0
109200,323216,0
109300,323216,0
109400,323216,0
109500,323425,0
109600,323425,0
109700,323425,0
109800,322693,446
109900,322693,0
110000,322693,0
110100,323890,0
110200,323890,0
110300,323890,0
110400,323696,0
110500,323696,0
110600,323696,0
110700,322994,100
110800,322994,0
110900,322994,0
111000,323419,0
111100,323419,0
111200,323419,0
111300,323538,0
111400,323538,0
111500,323538,0
111600,323202,105
111700,323202,0
111800,323202,0
111900,323194,0
112000,323194,0
112100,323194,0
112200,323155,0
112300,323155,0
112400,323155,0
112500,322886,123
112600,322886,0
112700,322886,0
112800,323621,0
112900,323621,0
113000,323621,0
113100,323543,0
113200,323543,0
113300,323543,0
113400,322943,143
113500,322943,0
113600,322943,0
113700,323324,0
113800,323324,0
113900,323324,0
114000,322909,0
114100,322909,0
114200,322909,0
114300,322563,107
114400,322563,0
114500,322563,0
114600,322862,0
114700,322862,0
114800,322862,0
114900,322944,0
115000,322944,0
115100,322944,0
115200,322747,117
115300,322747,0
115400,322747,0
115500,323150,0
115600,323150,0
115700,323150,0
115800,323169,0
115900,323169,0
116000,323169,0
116100,322832,145
116200,322832,0
116300,322832,0
116400,322888,0
116500,322888,0
116600,322888,0
116700,322645,0
116800,322645,0
116900,322645,0
117000,322343,250
117100,322343,0
117200,322343,0
117300,323471,0
117400,323471,0
117500,323471,0
117600,323602,0
117700,323602,0
117800,323602,0
117900,323357,165
118000,323357,0
118100,323357,0
118200,323986,0
118300,323986,0
118400,323986,0
118500,323712,0
118600,323712,0
118700,323712,0
118800,323520,121
118900,323520,0
119000,323520,0
119100,323851,0
119200,323851,0
119300,323851,0
119400,323948,0
119500,323948,0
119600,323948,0
119700,323692,135
119800,323692,0
119900,323692,0
120000,323968,0
120100,323968,0
120200,323968,0
120300,323831,0
120400,323831,0
120500,323831,0
120600,323226,193
120700,323226,0
120800,323226,0
120900,323878,0
121000,323878,0
121100,323878,0
121200,323881,0
121300,323881,0
121400,323881,0
121500,323703,145
121600,323703,0
121700,323703,0
121800,324019,0
121900,324019,0
122000,324019,0
122100,324106,0
122200,324106,0
122300,324106,0
122400,323840,147
122500,323840,0
122600,323840,0
122700,324065,0
122800,324065,0
122900,324065,0
123000,323992,0
123100,323992,0
123200,323992,0
123300,323662,141
123400,323662,0
123500,323662,0
123600,323995,0
123700,323995,0
123800,323995,0
123900,323981,0
124000,323981,0
124100,323981,0
124200,323567,145
124300,323567,0
124400,323567,0
124500,324086,0
124600,324086,0
124700,324086,0
124800,324201,0
124900,324201,0
125000,324201,0
125100,323903,117
125200,323903,0
125300,323903,0
125400,324253,0
125500,324253,0
125600,324253,0
125700,324236,0
125800,324236,0
125900,324236,0
126000,324060,127
126100,324060,0
126200,324060,0
126300,324333,0
126400,324333,0
126500,324333,0
126600,324265,0
126700,324265,0
126800,324265,0
126900,324082,115
127000,324082,0
127100,324082,0
127200,324411,0
127300,324411,0
127400,324411,0
127500,324633,0
127600,324633,0
127700,324633,0
127800,324412,186
127900,324412,0
128000,324412,0
128100,325283,0
128200,325283,0
128300,325283,0
128400,325281,0
128500,325281,0
128600,325281,0
128700,325148,176
128800,325148,0
128900,325148,0
129000,325571,0
129100,325571,0
129200,325571,0
129300,325762,0
129400,325762,0
129500,325762,0
129600,325641,116
129700,325641,0
129800,325641,0
129900,326372,0
130000,326372,0
130100,326372,0
130200,326345,0
130300,326345,0
130400,326345,0
130500,326152,107
130600,326152,0
130700,326152,0
130800,326379,0
130900,326379,0
131000,326379,0
131100,326425,0
131200,326425,0
131300,326425,0
131400,326248,302
131500,326248,0
131600,326248,0
131700,327101,0
131800,327101,0
131900,327101,0
132000,327111,0
132100,327111,0
132200,327111,0
132300,326967,128
132400,326967,0
132500,326967,0
132600,327233,0
132700,327233,0
132800,327233,0
132900,327116,0
133000,327116,0
133100,327116,0
133200,326746,152
133300,326746,0
133400,326746,0
133500,327229,0
133600,327229,0
133700,327229,0
133800,327135,0
133900,327135,0
134000,327135,0
134100,326951,98
134200,326951,0
134300,326951,0
134400,327105,0
134500,327105,0
134600,327105,0
134700,327102,0
134800,327102,0
134900,327102,0
135000,326954,138
135100,326954,0
135200,326954,0
135300,327270,0
135400,327270,0
135500,327270,0
135600,327204,0
135700,327204,0
135800,327204,0
135900,326881,98
136000,326881,0
136100,326881,0
136200,327060,0
136300,327060,0
136400,327060,0
136500,327140,0
136600,327140,0
136700,327140,0
136800,326837,137
136900,326837,0
137000,326837,0
137100,327219,0
137200,327219,0
137300,327219,0
137400,327048,0
137500,327048,0
137600,327048,0
137700,326788,134
137800,326788,0
137900,326788,0
138000,327088,0
138100,327088,0
138200,327088,0
138300,327201,0
138400,327201,0
138500,327201,0
138600,326821,268
138700,326821,0
138800,326821,0
138900,328575,0
139000,328575,0
139100,328575,0
139200,328508,0
139300,328508,0
139400,328508,0
139500,328060,105
139600,328060,0
139700,328060,0
139800,328512,0
139900,328512,0
140000,328512,0
140100,328722,0
140200,328722,0
140300,328722,0
140400,328268,191
140500,328268,0
140600,328268,0
140700,328916,0
140800,328916,0
140900,328916,0
141000,328754,0
141100,328754,0
141200,328754,0
141300,328482,123
141400,328482,0
141500,328482,0
141600,328562,0
141700,328562,0
141800,328562,0
141900,328496,0
142000,328496,0
142100,328496,0
142200,328215,275
142300,328215,0
142400,328215,0
142500,329281,0
142600,329281,0
142700,329281,0
142800,328880,0
142900,328880,0
143000,328880,0
143100,328425,126
143200,328425,0
143300,328425,0
143400,328438,0
143500,328438,0
143600,328438,0
143700,328156,0
143800,328156,0
143900,328156,0
144000,327603,105
144100,327603,0
144200,327603,0
144300,327726,0
144400,327726,0
144500,327726,0
144600,327693,0
144700,327693,0
144800,327693,0
144900,327464,117
145000,327464,0
145100,327464,0
145200,327617,0
145300,327617,0
145400,327617,0
145500,327601,0
145600,327601,0
145700,327601,0
145800,327410,116
145900,327410,0
146000,327410,0
146100,327625,0
146200,327625,0
146300,327625,0
146400,327809,0
146500,327809,0
146600,327809,0
146700,327543,127
146800,327543,0
146900,327543,0
147000,327966,0
147100,327966,0
147200,327966,0
147300,327945,0
147400,327945,0
147500,327945,0
147600,327676,136
147700,327676,0
147800,327676,0
147900,327972,0
148000,327972,0
148100,327972,0
148200,327804,0
148300,327804,0
148400,327804,0
148500,327550,81
148600,327550,0
148700,327550,0
148800,327753,0
148900,327753,0
149000,327753,0
149100,327801,0
149200,327801,0
149300,327801,0
149400,327529,263
149500,327529,0
149600,327529,0
149700,328375,0
149800,328375,0
149900,328375,0
150000,328205,0
150100,328205,0
150200,328205,0
150300,327880,120
150400,327880,0
150500,327880,0
150600,328114,0
150700,328114,0
150800,328114,0
150900,328188,0
151000,328188,0
151100,328188,0
151200,327873,110
151300,327873,0
151400,327873,0
151500,327954,0
151600,327954,0
151700,327954,0
151800,327934,0
151900,327934,0
152000,327934,0
152100,327577,193
152200,327577,0
152300,327577,0
152400,328273,0
152500,328273,0
152600,328273,0
152700,328130,0
152800,328130,0
152900,328130,0
153000,327723,294
153100,327723,0
153200,327723,0
153300,328810,0
153400,328810,0
153500,328810,0
153600,328881,0
153700,328881,0
153800,328881,0
153900,328632,71
154000,328632,0
154100,328632,0
154200,328939,0
154300,328939,0
154400,328939,0
154500,328634,0
154600,328634,0
154700,328634,0
154800,328141,104
154900,328141,0
155000,328141,0
155100,328229,0
155200,328229,0
155300,328229,0
155400,328223,0
155500,328223,0
155600,328223,0
155700,327853,128
155800,327853,0
155900,327853,0
156000,328068,0
156100,328068,0
156200,328068,0
156300,328030,0
156400,328030,0
156500,328030,0
156600,327747,120
156700,327747,0
156800,327747,0
156900,327691,0
157000,327691,0
157100,327691,0
157200,327945,0
157300,327945,0
157400,327945,0
157500,327693,110
157600,327693,0
157700,327693,0
157800,327975,0
157900,327975,0
158000,327975,0
158100,328146,0
158200,328146,0
158300,328146,0
158400,327784,91
158500,327784,0
158600,327784,0
158700,327988,0
158800,327988,0
158900,327988,0
159000,328159,0
159100,328159,0
159200,328159,0
159300,327729,156
159400,327729,0
159500,327729,0
159600,328352,0
159700,328352,0
159800,328352,0
159900,328120,0
160000,328120,0
160100,328120,0
160200,327773,331
160300,327773,0
160400,327773,0
160500,328646,0
160600,328646,0
160700,328646,0
160800,328573,0
160900,328573,0
161000,328573,0
161100,328201,89
161200,328201,0
161300,328201,0
161400,328369,0
161500,328369,0
161600,328369,0
161700,328632,0
161800,328632,0
161900,328632,0
162000,328289,139
162100,328289,0
162200,328289,0
162300,328502,0
162400,328502,0
162500,328502,0
162600,328272,0
162700,328272,0
162800,328272,0
162900,327876,67
163000,327876,0
163100,327876,0
163200,327598,0
163300,327598,0
163400,327598,0
163500,327385,0
163600,327385,0
163700,327385,0
163800,327087,148
163900,327087,0
164000,327087,0
164100,327699,0
164200,327699,0
164300,327699,0
164400,327707,0
164500,327707,0
164600,327707,0
164700,327415,92
164800,327415,0
164900,327415,0
165000,327657,0
165100,327657,0
165200,327657,0
165300,327596,0
165400,327596,0
165500,327596,0
165600,327269,151
165700,327269,0
165800,327269,0
165900,326998,0
166000,326998,0
166100,326998,0
166200,326891,0
166300,326891,0
166400,326891,0
166500,326580,70
166600,326580,0
166700,326580,0
166800,326614,0
166900,326614,0
167000,326614,0
167100,326420,0
167200,326420,0
167300,326420,0
167400,326093,161
167500,326093,0
167600,326093,0
167700,326458,0
167800,326458,0
167900,326458,0
168000,326329,0
168100,326329,0
168200,326329,0
168300,325914,103
168400,325914,0
168500,325914,0
168600,326077,0
168700,326077,0
168800,326077,0
168900,325802,0
169000,325802,0
169100,325802,0
169200,325543,107
169300,325543,0
169400,325543,0
169500,326149,0
169600,326149,0
169700,326149,0
169800,325992,0
169900,325992,0
170000,325992,0
170100,325611,126
170200,325611,0
170300,325611,0
170400,326261,0
170500,326261,0
170600,326261,0
170700,325966,0
170800,325966,0
170900,325966,0
171000,325457,110
171100,325457,0
171200,325457,0
171300,325247,0
171400,325247,0
171500,325247,0
171600,325140,0
171700,325140,0
171800,325140,0
171900,324697,78
172000,324697,0
172100,324697,0
172200,324830,0
172300,324830,0
172400,324830,0
172500,324651,0
172600,324651,0
172700,324651,0
172800,299680,112
